0022-4316	Journal of Research of the National Bureau of Standards Section C Engineering and Instrumentation
0022-4332	Journal of Research of the National Bureau of Standards Section A Physics and Chemistry
0022-4340	Journal of Research of the National Bureau of Standards Section B Mathematics and Mathematical Physics
0022-4359	Journal of Retailing
1539-6975,0022-4367	Journal of Risk & Insurance
0022-4375	Journal of Safety Research
1746-1561,0022-4391	Journal of School Health
0022-4405	Journal of School Psychology
1477-8556,0022-4480	Journal of Semitic Studies
1559-8519,0022-4499	The Journal of Sex Research
1542-0604,0022-4502	Journal of Ship Research
1748-5827,0022-4510	Journal of Small Animal Practice
1527-1897,0022-4529	Journal of Social History
1540-4560,0022-4537	Journal of Social Issues
1940-1183,0022-4545	The Journal of Social Psychology
1941-3300,0022-4561	Journal of Soil and Water Conservation
2455-7145,0022-457X	Journal of Soil and Water Conservation
0022-4588	Journal of Soil Science
1095-726X,0022-4596	Journal of Solid State Chemistry
1095-8568,0022-460X	Journal of Sound and Vibration
0022-4618	Journal of South African Botany
1474-0680,0022-4634	Journal of Southeast Asian Studies
0022-4642	The Journal of Southern History
1533-6794,0022-4650	Journal of Spacecraft and Rockets
1538-4764,0022-4669	The Journal of Special Education
2163-6184,0022-4677	Journal of Speech and Hearing Disorders
0022-4685	Journal of Speech and Hearing Research
1572-9613,0022-4715	Journal of Statistical Physics
0022-4731	Journal of Steroid Biochemistry
0022-474X	Journal of Stored Products Research
0022-4758	Journal of Strain Analysis
1573-8779,0022-4766	Journal of Structural Chemistry
1096-9098,0022-4790	Journal of Surgical Oncology
1095-8673,0022-4804	Journal of Surgical Research
1943-5886,0022-4812	Journal of Symbolic Logic
0022-4898	Journal of Terramechanics
1745-4603,0022-4901	Journal of Texture Studies
1520-0469,0022-4928	Journal of the Atmospheric Sciences
0022-4936	Journal of the Chemical Society Chemical Communications
0022-4944	Journal of the Chemical Society A Inorganic Physical Theoretical
0022-4952	Journal of the Chemical Society C Organic
1568-5209,0022-4995	Journal of the Economic and Social History of the Orient
0022-5002,0022-5002	Journal of the Experimental Analysis of Behavior
1573-0387,0022-5010	Journal of the History of Biology
1086-3222,0022-5037	Journal of the History of Ideas
1468-4373,0022-5045	Journal of the History of Medicine and Allied Sciences
1520-6696,0022-5061	Journal of the History of the Behavioral Sciences
0022-5088	Journal of the Less Common Metals
0022-5096	Journal of the Mechanics and Physics of Solids
0022-510X	Journal of the Neurological Sciences
0022-5126	Journal of the Reading Specialist
1097-0010,0022-5142	Journal of the Science of Food and Agriculture
1477-4607,0022-5185	The Journal of Theological Studies
1095-8541,0022-5193	Journal of Theoretical Biology
1572-8943,0022-5215	Journal of Thermal Analysis and Calorimetry
0022-5223	Journal of Thoracic and Cardiovascular Surgery
0022-5231	Journal of Thought
1759-3999,0022-5266	The Journal of Transport History
0022-5282	Journal of Trauma and Acute Care Surgery
0022-5320	Journal of Ultrastructure Research
0022-5347	The Journal of Urology
0022-5355	Journal of Vacuum Science and Technology
1573-0492,0022-5363	The Journal of Value Inquiry
0022-5371	Journal of Verbal Learning and Verbal Behavior
0022-5398	THE JOURNAL OF VITAMINOLOGY
1937-2817,0022-541X	Journal of Wildlife Management
0022-541X	The Journal of Wildlife Management
0022-5428	The Columbia Journal of World Business
0022-5517	The Journalism Educator
0022-5533	Journalism Quarterly
1613-7639,0022-6912	Juristische Blätter
1612-7064,0022-6920	Juristische Rundschau
1504-3126,0022-6971	Jussens Venner
0022-7153	Juvenile Court Judges Journal
1613-0723,0022-7498	Kadmos
1884-1236,0022-7668	Journal of the Japan Association for Philosophy of Science
1881-1000,0022-815X	JAPAN TAPPI JOURNAL
2185-3851,0022-8400	The Journal of Kansai Medical University
1938-5420,0022-8443	Transactions of the Kansas Academy of Science
1937-2353,0022-8567	Journal of the Kansas Entomological Society
0022-8850	The University of Kansas science bulletin
1613-1134,0022-8877	Kant-Studien
2163-1611,0022-8958	Kappa Delta Pi Record
1897-4279,0022-9032	Kardiologia Polska
0022-9040	Kardiologiia
1880-1293,0022-9717	The Keio Journal of Medicine
1334-9090,0022-9830	Kemija u industriji
0023-0332	Kentucky Foreign Romance Quarterly
0023-074X	Chinese Science Bulletin (Chinese Version)
0023-1177	Химия твердого топлива
0023-1193	Химия высоких энергий
0023-1207	Khirurgiya Zhurnal im N I Pirogova
1504-3002,0023-186X	Kirke og Kultur
0023-1886	Kiswahili
2051-6177,0023-1940	KIVA
0023-2084	Kleio
2412-1339,0023-2149	Clinical Medicine (Russian Journal)
1439-3999,0023-2165	Klinische Monatsblätter für Augenheilkunde
0005-3600	Bach
2520-1778,0019-4670	Indian Economic Review
2522-1396,0023-2130	Klinicheskaia khirurgiia
1849-2177,0024-3477	Liječnički vjesnik
2391-937X,0137-3420	Studia Teologiczno-Historyczne Śląska Opolskiego
0085-2988	Journal of the Malacological Society of Australia
2301-6914,0216-0544	Kursor
2502-2180,0854-2759	GEOMATIKA
1777-5760,0006-579X	BOIS & FORETS DES TROPIQUES
1688-4809,0376-4362	Veterinaria (Montevideo)
1301-9597	Hayvansal Üretim
2407-3733,0126-0421	Jurnal Sain Veteriner
2571-6662,0020-5915	International Archives of Allergy and Applied Immunology
0717-0173	De Familias y Terapias
1473-4044	Five to Seven
2341-4847,1137-8778	Aula de Encuentro
2176-171X	Revista EDaPECI
2549-9114,2549-9203	PEMBELAJAR Jurnal Ilmu Pendidikan Keguruan dan Pembelajaran
1521-0111,0026-895X	Molecular Pharmacology
2398-9629	Nature Sustainability
2083-4314,2082-8500	Central European Review of Economics & Finance
2514-9288	Data Technologies and Applications
0888-1685	NABE
1411-5905	Jurnal Dakwah
2519-5107	Pesquisas
2571-788X,0003-3189	Angiologica
2571-6638,1011-6966	Infusionstherapie und Transfusionsmedizin
2159-2896	International Journal of Sports Physical Therapy
2159-6417,0022-2216	Journal of Leisure Research
2313-6294,0042-4609	Vestnik dermatologii i venerologii
2514-9911,2514-9903	The Asylum Journal
2526-1347,0101-4366	Revista do Instituto Histórico e Geográfico Brasileiro
2359-5922,0103-5355	Arquivos Brasileiros de Neurocirurgia Brazilian Neurosurgery
2407-795X,2460-2582	Jurnal Penelitian Pendidikan IPA
2456-849X	IDA Ludhiana s Journal Le-Dentistry
1448-7535	Journal of Perioperative Nursing in Australia
2579-9207,2579-9150	INDONESIAN JOURNAL OF URBAN AND ENVIRONMENTAL TECHNOLOGY
0382-7798	Communication Information
0975-3397,2229-5631	International Journal on Computer Science and Engineering
0259-0964	Journal of Natural History Museum
2330-4472,2330-4464	Services Transactions on Services Computing
0974-3294	Apeejay Journal of Management & Technology
2382-4581,0122-5383	CT&F - Ciencia Tecnología y Futuro
0128-0708,0128-0708	Journal of Usuluddin
2576-3695,2576-3687	The Journal of Collegiate Emergency Medical Services
2590-8901,0120-8578	Temas socio-jurídicos
0023-3919	Korea Observer - Institute of Korean Studies
0042-1324	Успехи современной биологии
2330-135X,0047-4134	Latin American Literary Review
0216-6747	Jurnal Akuntansi Indonesia
2209-0916,1030-8385	TESOL in Context
1301-3173	Uludağ Üniversitesi Veteriner Fakültesi Dergisi
1225-1313	HANMUNHAKRONCHIP Journal of Korean Literature in Chinese
0319-5732	Journal of the Canadian Linguistic Association/Revue de l Association canadienne de linguistique
0536-101X	Geodesy and Aerophotosurveying
2602-3490	Journal of Istanbul Veterinary Sciences
2346-8890,1514-0121	Auster
2248-6941,0121-6538	Ánfora
2615-4579,1907-767X	Jurnal Kelautan Nasional
0025-6501	Mechanical Engineering
0873-626X	Disputatio
0023-1134	Химико-фармацевтический журнал
2587-9979,0025-8342	Meditsinskaya sestra
2590-8669,0124-0781	Reflexión Política
1896-222X	Rocznik Ruskiej Bursy
2588-9133	Carbon Resources Conversion
2537-1037	حولیة کلیة أصول الدین والدعوة الإسلامیة بطنطا
0023-2173	Klinische Wochenschrift
1884-8079,0023-2556	Kobunshi Kagaku
0023-2599	Kodai Mathematical Seminar Reports
1861-891X,0023-2653	KZfSS Kölner Zeitschrift für Soziologie und Sozialpsychologie
2304-8557,0023-270X	Koers - Bulletin for Christian Scholarship
2185-0860,0023-2734	The Journal of the Society of Chemical Industry Japan
0023-2831	JOURNAL OF DENTAL HEALTH
0023-2904	Kolloid-Zeitschrift & Zeitschrift für Polymere
0023-2912	Коллоидный журнал
0023-3285	Horse breeding and equestrian sports
1738-0006,0023-4001	The Korean Journal of Parasitology
0023-4028	Journal of the Korean Medical Association
0023-4206	Космические исследования
0023-432X,0023-432X	Metallic Materials
1588-113X,0023-4346	Közgazdasági Szemle
0023-4362	Közlekedéstudományi Szemle
1865-5734,0023-4591	Kredit und Kapital
1521-4079,0023-4753	Kristall und Technik
0023-4761	Кристаллография
0023-4834	KJ / Kritische Justiz
0023-5164	Kultura
2300-195X,0023-5172	Kultura i Spoleczenstwo
0023-5377	Kungl Svenska vetenskapsakademiens handlingar
1504-3029,0023-5415	Kunst og kultur
1881-2090,0023-5679	The Kurume Medical Journal
0023-5830,0023-5830	Kvasny Prumysl
0023-5903	Kwartalnik Historyczny
0023-5938	Kwartalnik Pedagogiczny
0023-5946	Kybernetik
1805-949X,0023-5954	Kybernetika
1467-6435,0023-5962	Kyklos
0023-608X	Journal of Mathematics of Kyoto University
2187-5200,0023-6144	Kyushu Neuropsychiatry
0023-6438	LWT
1469-9702,0023-656X	Labor History
1758-1117,0023-6772	Laboratory Animals
0023-6942	Labour History
1670-4959,0023-7213	Læknablaðið
1297-9694,0023-7302	Dairy Science & Technology
1543-8325,0023-7639	Land Economics
0023-8236	Langenbecks Archiv für Chirurgie
1756-6053,0023-8309	Language and Speech
1467-9922,0023-8333	Language Learning
1957-7982,0023-8368	Langue française
1531-4995,0023-852X	The Laryngoscope
1703-8804,0023-9054	Laval théologique et philosophique
0023-9186	Law and Contemporary Problems
1540-5893,0023-9216	Law & Society Review
1095-9122,0023-9690	Learning and Motivation
0023-9704	Learning for Living
0023-9852	Lebanese Medical Journal
1868-0267,0023-9909	Lebende Sprachen
1530-9282,0024-094X	Leonardo
0024-0966	Journal of the Lepidopterists’ Society
2185-1352,0024-1008	Repura
2590-9932,0024-1067	Les/Wood
1502-3931,0024-1164	Lethaia
2295-8991,0024-1415	Les Lettres Romanes
0024-1482	Leuvense Bijdragen - Leuven Contributions in Linguistics and Philology
1744-8581,0024-2160	The Library
0976-2469,0024-2292	Library Herald
1549-652X,0024-2519	The Library Quarterly
2159-9610,0024-2527	Library Resources and Technical Services
0024-2586	Library Technology Reports
1865-8423,0024-2667	Libri
1096-1135,0024-2829	The Lichenologist
0024-3205	Life Sciences
0024-3426	Lighting Research & Technology
0024-3590,0024-3590	Limnology and Oceanography
2050-8549,0024-3639	The Linacre Quarterly
0024-3795	Linear Algebra and its Applications
0024-3841	Lingua
1530-9150,0024-3892	Linguistic Inquiry
2350-420X,0024-3922	Linguistica
1613-396X,0024-3949	Linguistics
1095-8312,0024-4066	Biological Journal of the Linnean Society
1095-8339,0024-4074	Botanical Journal of the Linnean Society
1096-3642,0024-4082	Zoological Journal of the Linnean Society
1558-9307,0024-4201	Lipids
0024-4708	Literatura Ludowa
1608-3229,0024-4902	Lithology and Mineral Resources
0024-4937	Lithos
0024-497X	Литология и полезные ископаемые
1469-2120,0024-6093	Bulletin of the London Mathematical Society
1469-7750,0024-6107	Journal of the London Mathematical Society
1234-5678,0024-6115	Proceedings of the London Mathematical Society
0024-6301	Long Range Planning
0024-6964	Louvain Studies
1504-3061,0024-6980	Lov og Rett
1548-9957,0024-7413	Luso-Brazilian Review
2197-3849,0024-7421	Lustrum
0024-7804	Lyon Pharmaceutique
2192-8843,0024-8525	MTZ - Motortechnische Zeitschrift
1916-0666,0024-9033	McGill Journal of Education
1920-6356,0024-9041	McGill Law Journal
1520-5835,0024-9297	Macromolecules
0024-9319	Test Deposit Application 2
2354-9114,0024-9521	Indonesian Journal of Geography
1943-6297,0024-9637	Madroño
1751-763X,0024-9831	Magazine of Concrete Research
0024-998X	Magnetohydrodynamics
1588-1210,0025-0228	Magyar Nyelv
2060-0399,0025-0244	Magyar Onkológia
0025-0260	Magyar Pedagógia
1588-2799,0025-0279	Magyar Pszichológiai Szemle
1789-4301,0025-0295	Magyar Sebészet (Hungarian Journal of Surgery)
1475-3502,0025-1003	Journal of the International Phonetic Association
0025-1097	Macedonian Medical Review
0025-116X,0025-116X	Die Makromolekulare Chemie
1864-1547,0025-1461	Mammalia
0025-1496	Man
0025-1534	Man and World
1526-5501,0025-1909	Management Science
0025-2328	Mankind
1433-0466,0025-2514	Manuelle Medizin
2031-0226,0025-2603	Manuscripta
1432-1785,0025-2611	manuscripta mathematica
0025-2794	Marcellia
2321-7898,0025-3146	Journal of the Marine Biological Association of India
1469-7769,0025-3154	Journal of the Marine Biological Association of the United Kingdom
1432-1793,0025-3162	Marine Biology
0025-3227	Marine Geology
1573-0581,0025-3235	Marine Geophysical Research
0025-326X,0025-326X	Marine Pollution Bulletin
0025-3324	Marine Technology Society Journal
2049-680X,0025-3359	The Mariner s Mirror
1867-8882,0025-3863	der markt
2305-0667,0025-4606	Maske und Kothurn
2195-8572,0025-5300	Materials Testing
0025-5408	Materials Research Bulletin
0025-5416	Materials Science and Engineering
0025-5432	Matériaux et Constructions
1903-1807,0025-5521	MATHEMATICA SCANDINAVICA
0025-5564	Mathematical Biosciences
2056-6328,0025-5572	The Mathematical Gazette
1436-4646,0025-5610	Mathematical Programming
0025-5645	Journal of the Mathematical Society of Japan
0025-5661	Mathematical Systems Theory
2305-2880,0025-567X	Математические заметки
1930-0980,0025-570X	Mathematics Magazine
1088-6842,0025-5718	Mathematics of Computation
0025-5726	Mathematics of the USSR-Izvestiya
0025-5734	Mathematics of the USSR-Sbornik
0025-5769,0025-5769	Mathematics Teacher
2041-7942,0025-5793	Mathematika
1432-1807,0025-5831	Mathematische Annalen
1522-2616,0025-584X	Mathematische Nachrichten
1432-1823,0025-5874	Mathematische Zeitschrift
1942-5546,0025-6196	Mayo Clinic Proceedings
1572-9648,0025-6455	Meccanica
1934-7936,0025-6544	Mechanics of Solids
0025-6552	Mechanik
0025-696X	Medical & Biological Engineering
0025-7079	Medical Care
0025-7087	Medical Care Review
0025-7125	Medical Clinics of North America
2048-8343,0025-7273	Medical History
